2021-08-20 15:24:35.789316: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library libcudart.so.10.1
2021-08-20 15:29:19.751005: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library libcuda.so.1
2021-08-20 15:29:19.781692: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1716] Found device 0 with properties: 
pciBusID: 0000:04:00.0 name: Tesla K40m computeCapability: 3.5
coreClock: 0.745GHz coreCount: 15 deviceMemorySize: 11.92GiB deviceMemoryBandwidth: 268.58GiB/s
2021-08-20 15:29:19.783744: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1716] Found device 1 with properties: 
pciBusID: 0000:82:00.0 name: Tesla K40m computeCapability: 3.5
coreClock: 0.745GHz coreCount: 15 deviceMemorySize: 11.92GiB deviceMemoryBandwidth: 268.58GiB/s
2021-08-20 15:29:19.784693: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library libcudart.so.10.1
2021-08-20 15:29:19.987193: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library libcublas.so.10
2021-08-20 15:29:20.219257: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library libcufft.so.10
2021-08-20 15:29:20.375358: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library libcurand.so.10
2021-08-20 15:29:20.789805: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library libcusolver.so.10
2021-08-20 15:29:20.915641: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library libcusparse.so.10
2021-08-20 15:29:21.474303: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library libcudnn.so.7
2021-08-20 15:29:21.480744: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1858] Adding visible gpu devices: 0, 1
2021-08-20 15:29:21.482272: I tensorflow/core/platform/cpu_feature_guard.cc:142] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN)to use the following CPU instructions in performance-critical operations:  AVX2 FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2021-08-20 15:29:21.512948: I tensorflow/core/platform/profile_utils/cpu_utils.cc:104] CPU Frequency: 2199805000 Hz
2021-08-20 15:29:21.516820: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x3d8db40 initialized for platform Host (this does not guarantee that XLA will be used). Devices:
2021-08-20 15:29:21.517852: I tensorflow/compiler/xla/service/service.cc:176]   StreamExecutor device (0): Host, Default Version
2021-08-20 15:29:21.660468: I tensorflow/compiler/xla/service/service.cc:168] XLA service 0x3e68340 initialized for platform CUDA (this does not guarantee that XLA will be used). Devices:
2021-08-20 15:29:21.661472: I tensorflow/compiler/xla/service/service.cc:176]   StreamExecutor device (0): Tesla K40m, Compute Capability 3.5
2021-08-20 15:29:21.662343: I tensorflow/compiler/xla/service/service.cc:176]   StreamExecutor device (1): Tesla K40m, Compute Capability 3.5
2021-08-20 15:29:21.668735: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1716] Found device 0 with properties: 
pciBusID: 0000:04:00.0 name: Tesla K40m computeCapability: 3.5
coreClock: 0.745GHz coreCount: 15 deviceMemorySize: 11.92GiB deviceMemoryBandwidth: 268.58GiB/s
2021-08-20 15:29:21.671032: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1716] Found device 1 with properties: 
pciBusID: 0000:82:00.0 name: Tesla K40m computeCapability: 3.5
coreClock: 0.745GHz coreCount: 15 deviceMemorySize: 11.92GiB deviceMemoryBandwidth: 268.58GiB/s
2021-08-20 15:29:21.671924: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library libcudart.so.10.1
2021-08-20 15:29:21.672778: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library libcublas.so.10
2021-08-20 15:29:21.673639: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library libcufft.so.10
2021-08-20 15:29:21.674456: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library libcurand.so.10
2021-08-20 15:29:21.675431: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library libcusolver.so.10
2021-08-20 15:29:21.676207: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library libcusparse.so.10
2021-08-20 15:29:21.676994: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library libcudnn.so.7
2021-08-20 15:29:21.682575: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1858] Adding visible gpu devices: 0, 1
2021-08-20 15:29:21.686918: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library libcudart.so.10.1
2021-08-20 15:29:25.821278: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1257] Device interconnect StreamExecutor with strength 1 edge matrix:
2021-08-20 15:29:25.822572: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1263]      0 1 
2021-08-20 15:29:25.823512: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1276] 0:   N N 
2021-08-20 15:29:25.824377: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1276] 1:   N N 
2021-08-20 15:29:25.839255: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1402] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 11226 MB memory) -> physical GPU (device: 0, name: Tesla K40m, pci bus id: 0000:04:00.0, compute capability: 3.5)
2021-08-20 15:29:25.847593: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1402] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:1 with 11329 MB memory) -> physical GPU (device: 1, name: Tesla K40m, pci bus id: 0000:82:00.0, compute capability: 3.5)
INFO: loading CT volume...
3D FFT computed.
Model: "functional_1"
__________________________________________________________________________________________________
Layer (type)                    Output Shape         Param #     Connected to                     
==================================================================================================
input_2 (InputLayer)            [(None, 200, 200, 3) 0                                            
__________________________________________________________________________________________________
inception_v3 (Functional)       (None, 4, 4, 2048)   21802784    input_2[0][0]                    
__________________________________________________________________________________________________
global_average_pooling2d (Globa (None, 2048)         0           inception_v3[0][0]               
__________________________________________________________________________________________________
dense (Dense)                   (None, 1024)         2098176     global_average_pooling2d[0][0]   
__________________________________________________________________________________________________
dense_1 (Dense)                 (None, 1)            1025        dense[0][0]                      
__________________________________________________________________________________________________
dense_2 (Dense)                 (None, 1)            1025        dense[0][0]                      
__________________________________________________________________________________________________
tf_op_layer_Mul (TensorFlowOpLa [(None, 1)]          0           dense_1[0][0]                    
__________________________________________________________________________________________________
tf_op_layer_Mul_1 (TensorFlowOp [(None, 1)]          0           dense_2[0][0]                    
==================================================================================================
Total params: 23,903,010
Trainable params: 23,868,578
Non-trainable params: 34,432
__________________________________________________________________________________________________
2021-08-20 15:29:42.794775: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library libcublas.so.10
2021-08-20 15:29:44.251598: I tensorflow/stream_executor/platform/default/dso_loader.cc:48] Successfully opened dynamic library libcudnn.so.7
Step 1: 	 loss = 0.2925  	 (20.37 seconds/step)
Step 9143: 	 loss = 0.1210  	 (5.45 seconds/step)
Step 9144: 	 loss = 0.1358  	 (4.98 seconds/step)
Step 9145: 	 loss = 0.1523  	 (4.97 seconds/step)
Step 9146: 	 loss = 0.1729  	 (5.06 seconds/step)
Step 9147: 	 loss = 0.1142  	 (5.11 seconds/step)
Step 9148: 	 loss = 0.1479  	 (5.25 seconds/step)
Step 9149: 	 loss = 0.1545  	 (5.14 seconds/step)
Step 9150: 	 loss = 0.0988  	 (5.20 seconds/step)
Step 9151: 	 loss = 0.1511  	 (5.13 seconds/step)
Step 9152: 	 loss = 0.1513  	 (4.99 seconds/step)
Step 9153: 	 loss = 0.1149  	 (5.06 seconds/step)
Step 9154: 	 loss = 0.1395  	 (5.03 seconds/step)
Step 9155: 	 loss = 0.1365  	 (5.00 seconds/step)
Step 9156: 	 loss = 0.1356  	 (4.80 seconds/step)
Step 9157: 	 loss = 0.1351  	 (5.03 seconds/step)
Step 9158: 	 loss = 0.1218  	 (5.09 seconds/step)
Step 9159: 	 loss = 0.1716  	 (5.08 seconds/step)
Step 9160: 	 loss = 0.1343  	 (5.15 seconds/step)
Step 9161: 	 loss = 0.1279  	 (5.01 seconds/step)
Step 9162: 	 loss = 0.1471  	 (4.94 seconds/step)
Step 9163: 	 loss = 0.0911  	 (5.04 seconds/step)
Step 9164: 	 loss = 0.1224  	 (5.14 seconds/step)
Step 9165: 	 loss = 0.1000  	 (5.20 seconds/step)
Step 9166: 	 loss = 0.1206  	 (4.97 seconds/step)
Step 9167: 	 loss = 0.0897  	 (5.11 seconds/step)
Step 9168: 	 loss = 0.1260  	 (4.99 seconds/step)
Step 9169: 	 loss = 0.0934  	 (5.11 seconds/step)
Step 9170: 	 loss = 0.0890  	 (4.93 seconds/step)
Step 9171: 	 loss = 0.1188  	 (4.76 seconds/step)
Step 9172: 	 loss = 0.1307  	 (5.04 seconds/step)
Step 9173: 	 loss = 0.1193  	 (5.04 seconds/step)
Step 9174: 	 loss = 0.1483  	 (4.91 seconds/step)
Step 9175: 	 loss = 0.1422  	 (4.82 seconds/step)
Step 9176: 	 loss = 0.1548  	 (4.82 seconds/step)
Step 9177: 	 loss = 0.1363  	 (5.05 seconds/step)
Step 9178: 	 loss = 0.0997  	 (5.06 seconds/step)
Step 9179: 	 loss = 0.1045  	 (5.06 seconds/step)
Step 9180: 	 loss = 0.1435  	 (5.04 seconds/step)
Step 9181: 	 loss = 0.1177  	 (5.23 seconds/step)
Step 9182: 	 loss = 0.1421  	 (4.94 seconds/step)
Step 9183: 	 loss = 0.1452  	 (4.77 seconds/step)
Step 9184: 	 loss = 0.1110  	 (4.86 seconds/step)
Step 9185: 	 loss = 0.1127  	 (5.13 seconds/step)
Step 9186: 	 loss = 0.1300  	 (5.09 seconds/step)
Step 9187: 	 loss = 0.1427  	 (4.89 seconds/step)
Step 9188: 	 loss = 0.1293  	 (5.03 seconds/step)
Step 9189: 	 loss = 0.1109  	 (5.11 seconds/step)
Step 9190: 	 loss = 0.1229  	 (4.92 seconds/step)
Step 9191: 	 loss = 0.1084  	 (5.11 seconds/step)
Step 9192: 	 loss = 0.1340  	 (4.97 seconds/step)
Step 9193: 	 loss = 0.1666  	 (4.99 seconds/step)
Step 9194: 	 loss = 0.1236  	 (4.86 seconds/step)
Step 9195: 	 loss = 0.1215  	 (5.10 seconds/step)
Step 9196: 	 loss = 0.1590  	 (4.96 seconds/step)
Step 9197: 	 loss = 0.1387  	 (5.06 seconds/step)
Step 9198: 	 loss = 0.1067  	 (5.02 seconds/step)
Step 9199: 	 loss = 0.1260  	 (4.87 seconds/step)
Step 9200: 	 loss = 0.1010  	 (4.91 seconds/step)
Step 9201: 	 loss = 0.1307  	 (5.08 seconds/step)
Step 9202: 	 loss = 0.1229  	 (5.16 seconds/step)
Step 9203: 	 loss = 0.1647  	 (5.01 seconds/step)
Step 9204: 	 loss = 0.1195  	 (4.95 seconds/step)
Step 9205: 	 loss = 0.1362  	 (5.06 seconds/step)
Step 9206: 	 loss = 0.1267  	 (4.88 seconds/step)
Step 9207: 	 loss = 0.1546  	 (5.00 seconds/step)
Step 9208: 	 loss = 0.1101  	 (4.93 seconds/step)
Step 9209: 	 loss = 0.1163  	 (5.13 seconds/step)
Step 9210: 	 loss = 0.1082  	 (5.08 seconds/step)
Step 9211: 	 loss = 0.1213  	 (5.04 seconds/step)
Step 9212: 	 loss = 0.1212  	 (5.11 seconds/step)
Step 9213: 	 loss = 0.1257  	 (5.01 seconds/step)
Step 9214: 	 loss = 0.1239  	 (5.07 seconds/step)
Step 9215: 	 loss = 0.1368  	 (5.00 seconds/step)
Step 9216: 	 loss = 0.1284  	 (4.91 seconds/step)
Step 9217: 	 loss = 0.1237  	 (4.89 seconds/step)
Step 9218: 	 loss = 0.1287  	 (5.01 seconds/step)
Step 9219: 	 loss = 0.1115  	 (5.08 seconds/step)
Step 9220: 	 loss = 0.0962  	 (4.85 seconds/step)
Step 9221: 	 loss = 0.1181  	 (5.21 seconds/step)
Step 9222: 	 loss = 0.0864  	 (4.87 seconds/step)
Step 9223: 	 loss = 0.1051  	 (4.90 seconds/step)
Step 9224: 	 loss = 0.1018  	 (4.99 seconds/step)
Step 9225: 	 loss = 0.1072  	 (5.07 seconds/step)
Step 9226: 	 loss = 0.1170  	 (5.13 seconds/step)
Step 9227: 	 loss = 0.1773  	 (5.00 seconds/step)
Step 9228: 	 loss = 0.1292  	 (4.98 seconds/step)
Step 9229: 	 loss = 0.1064  	 (5.09 seconds/step)
Step 9230: 	 loss = 0.1558  	 (4.97 seconds/step)
Step 9231: 	 loss = 0.1000  	 (4.92 seconds/step)
Step 9232: 	 loss = 0.1207  	 (5.02 seconds/step)
Step 9233: 	 loss = 0.1034  	 (5.01 seconds/step)
Step 9234: 	 loss = 0.1144  	 (4.97 seconds/step)
Step 9235: 	 loss = 0.1094  	 (4.99 seconds/step)
Step 9236: 	 loss = 0.1366  	 (5.00 seconds/step)
Step 9237: 	 loss = 0.1480  	 (4.99 seconds/step)
Step 9238: 	 loss = 0.1313  	 (5.13 seconds/step)
Step 9239: 	 loss = 0.1575  	 (5.00 seconds/step)
Step 9240: 	 loss = 0.1411  	 (4.99 seconds/step)
Step 9241: 	 loss = 0.1302  	 (5.22 seconds/step)
Step 9242: 	 loss = 0.1132  	 (5.20 seconds/step)
Step 9243: 	 loss = 0.0982  	 (4.91 seconds/step)
Step 9244: 	 loss = 0.0928  	 (4.90 seconds/step)
Step 9245: 	 loss = 0.1220  	 (5.13 seconds/step)
Step 9246: 	 loss = 0.1049  	 (4.99 seconds/step)
Step 9247: 	 loss = 0.1178  	 (4.89 seconds/step)
Step 9248: 	 loss = 0.0946  	 (5.01 seconds/step)
Step 9249: 	 loss = 0.1451  	 (5.12 seconds/step)
Step 9250: 	 loss = 0.1225  	 (4.82 seconds/step)
Step 9251: 	 loss = 0.1014  	 (4.95 seconds/step)
Step 9252: 	 loss = 0.0939  	 (4.99 seconds/step)
Step 9253: 	 loss = 0.1003  	 (4.93 seconds/step)
Step 9254: 	 loss = 0.1296  	 (5.15 seconds/step)
Step 9255: 	 loss = 0.1151  	 (5.07 seconds/step)
Step 9256: 	 loss = 0.1354  	 (5.11 seconds/step)
Step 9257: 	 loss = 0.1391  	 (4.78 seconds/step)
Step 9258: 	 loss = 0.1154  	 (5.11 seconds/step)
Step 9259: 	 loss = 0.0996  	 (5.05 seconds/step)
Step 9260: 	 loss = 0.1444  	 (5.13 seconds/step)
Step 9261: 	 loss = 0.1344  	 (5.04 seconds/step)
Step 9262: 	 loss = 0.0923  	 (4.97 seconds/step)
Step 9263: 	 loss = 0.1529  	 (5.16 seconds/step)
Step 9264: 	 loss = 0.1480  	 (5.08 seconds/step)
Step 9265: 	 loss = 0.0969  	 (5.00 seconds/step)
Step 9266: 	 loss = 0.1429  	 (4.87 seconds/step)
Step 9267: 	 loss = 0.1225  	 (4.99 seconds/step)
Step 9268: 	 loss = 0.1402  	 (4.98 seconds/step)
Step 9269: 	 loss = 0.0931  	 (5.08 seconds/step)
Step 9270: 	 loss = 0.1150  	 (4.84 seconds/step)
Step 9271: 	 loss = 0.1097  	 (5.01 seconds/step)
Step 9272: 	 loss = 0.1231  	 (4.95 seconds/step)
Step 9273: 	 loss = 0.1135  	 (4.96 seconds/step)
Step 9274: 	 loss = 0.1180  	 (4.96 seconds/step)
Step 9275: 	 loss = 0.1469  	 (4.84 seconds/step)
Step 9276: 	 loss = 0.1190  	 (4.96 seconds/step)
Step 9277: 	 loss = 0.1333  	 (5.07 seconds/step)
Step 9278: 	 loss = 0.1143  	 (4.96 seconds/step)
Step 9279: 	 loss = 0.1139  	 (5.06 seconds/step)
Step 9280: 	 loss = 0.1483  	 (4.95 seconds/step)
Step 9281: 	 loss = 0.1163  	 (5.05 seconds/step)
Step 9282: 	 loss = 0.1329  	 (5.13 seconds/step)
Step 9283: 	 loss = 0.1342  	 (4.87 seconds/step)
Step 9284: 	 loss = 0.1184  	 (5.01 seconds/step)
Step 9285: 	 loss = 0.1193  	 (5.10 seconds/step)
Step 9286: 	 loss = 0.1117  	 (4.87 seconds/step)
Step 9287: 	 loss = 0.1363  	 (4.73 seconds/step)
Step 9288: 	 loss = 0.1032  	 (5.01 seconds/step)
Step 9289: 	 loss = 0.1202  	 (5.01 seconds/step)
Step 9290: 	 loss = 0.1167  	 (5.13 seconds/step)
Step 9291: 	 loss = 0.1252  	 (5.05 seconds/step)
Step 9292: 	 loss = 0.1377  	 (5.06 seconds/step)
Step 9293: 	 loss = 0.1166  	 (5.10 seconds/step)
Step 9294: 	 loss = 0.1025  	 (4.79 seconds/step)
Step 9295: 	 loss = 0.1475  	 (4.94 seconds/step)
Step 9296: 	 loss = 0.1354  	 (5.12 seconds/step)
Step 9297: 	 loss = 0.1260  	 (5.06 seconds/step)
Step 9298: 	 loss = 0.1316  	 (4.95 seconds/step)
Step 9299: 	 loss = 0.1393  	 (4.98 seconds/step)
Step 9300: 	 loss = 0.1184  	 (5.03 seconds/step)
Step 9301: 	 loss = 0.1224  	 (4.86 seconds/step)
Step 9302: 	 loss = 0.1306  	 (4.82 seconds/step)
Step 9303: 	 loss = 0.1245  	 (4.95 seconds/step)
Step 9304: 	 loss = 0.1381  	 (5.12 seconds/step)
Step 9305: 	 loss = 0.1259  	 (4.95 seconds/step)
Step 9306: 	 loss = 0.1184  	 (4.88 seconds/step)
Step 9307: 	 loss = 0.1163  	 (5.01 seconds/step)
Step 9308: 	 loss = 0.1147  	 (4.97 seconds/step)
Step 9309: 	 loss = 0.1099  	 (5.05 seconds/step)
Step 9310: 	 loss = 0.1233  	 (5.01 seconds/step)
Step 9311: 	 loss = 0.1276  	 (4.90 seconds/step)
Step 9312: 	 loss = 0.1386  	 (4.96 seconds/step)
Step 9313: 	 loss = 0.1050  	 (4.94 seconds/step)
Step 9314: 	 loss = 0.1370  	 (5.09 seconds/step)
Step 9315: 	 loss = 0.1097  	 (4.94 seconds/step)
Step 9316: 	 loss = 0.1302  	 (5.05 seconds/step)
Step 9317: 	 loss = 0.1257  	 (5.09 seconds/step)
Step 9318: 	 loss = 0.1058  	 (5.02 seconds/step)
Step 9319: 	 loss = 0.1273  	 (4.97 seconds/step)
Step 9320: 	 loss = 0.1118  	 (4.90 seconds/step)
Step 9321: 	 loss = 0.1194  	 (5.01 seconds/step)
Step 9322: 	 loss = 0.1432  	 (5.01 seconds/step)
Step 9323: 	 loss = 0.0974  	 (4.90 seconds/step)
Step 9324: 	 loss = 0.1285  	 (5.02 seconds/step)
Step 9325: 	 loss = 0.1442  	 (5.06 seconds/step)
Step 9326: 	 loss = 0.1180  	 (4.94 seconds/step)
Step 9327: 	 loss = 0.0904  	 (4.96 seconds/step)
Step 9328: 	 loss = 0.1261  	 (4.89 seconds/step)
Step 9329: 	 loss = 0.1493  	 (5.03 seconds/step)
Step 9330: 	 loss = 0.1446  	 (5.19 seconds/step)
Step 9331: 	 loss = 0.1093  	 (4.89 seconds/step)
Step 9332: 	 loss = 0.1404  	 (5.06 seconds/step)
Step 9333: 	 loss = 0.1281  	 (5.10 seconds/step)
Step 9334: 	 loss = 0.1249  	 (4.81 seconds/step)
Step 9335: 	 loss = 0.1189  	 (4.84 seconds/step)
Step 9336: 	 loss = 0.1121  	 (5.04 seconds/step)
Step 9337: 	 loss = 0.0967  	 (4.95 seconds/step)
Step 9338: 	 loss = 0.1076  	 (5.22 seconds/step)
Step 9339: 	 loss = 0.1368  	 (5.09 seconds/step)
Step 9340: 	 loss = 0.1280  	 (4.80 seconds/step)
Step 9341: 	 loss = 0.1355  	 (5.06 seconds/step)
Step 9342: 	 loss = 0.1275  	 (5.27 seconds/step)
Step 9343: 	 loss = 0.1068  	 (4.74 seconds/step)
Step 9344: 	 loss = 0.1750  	 (4.96 seconds/step)
Step 9345: 	 loss = 0.1159  	 (4.92 seconds/step)
Step 9346: 	 loss = 0.1062  	 (5.01 seconds/step)
Step 9347: 	 loss = 0.1216  	 (4.99 seconds/step)
Step 9348: 	 loss = 0.1250  	 (4.94 seconds/step)
Step 9349: 	 loss = 0.1053  	 (5.08 seconds/step)
Step 9350: 	 loss = 0.0971  	 (4.96 seconds/step)
Step 9351: 	 loss = 0.1271  	 (5.07 seconds/step)
Step 9352: 	 loss = 0.1213  	 (4.97 seconds/step)
Step 9353: 	 loss = 0.1214  	 (5.22 seconds/step)
Step 9354: 	 loss = 0.1388  	 (5.19 seconds/step)
Step 9355: 	 loss = 0.1139  	 (4.78 seconds/step)
Step 9356: 	 loss = 0.1294  	 (5.14 seconds/step)
Step 9357: 	 loss = 0.1261  	 (5.26 seconds/step)
Step 9358: 	 loss = 0.1369  	 (5.06 seconds/step)
Step 9359: 	 loss = 0.1392  	 (5.00 seconds/step)
Step 9360: 	 loss = 0.1676  	 (4.99 seconds/step)
Step 9361: 	 loss = 0.1132  	 (4.99 seconds/step)
Step 9362: 	 loss = 0.1063  	 (4.97 seconds/step)
Step 9363: 	 loss = 0.1221  	 (5.04 seconds/step)
Step 9364: 	 loss = 0.1371  	 (4.93 seconds/step)
Step 9365: 	 loss = 0.1434  	 (5.12 seconds/step)
Step 9366: 	 loss = 0.1420  	 (5.02 seconds/step)
Step 9367: 	 loss = 0.1094  	 (5.14 seconds/step)
Step 9368: 	 loss = 0.1214  	 (5.04 seconds/step)
Step 9369: 	 loss = 0.1263  	 (4.91 seconds/step)
Step 9370: 	 loss = 0.1229  	 (4.94 seconds/step)
Step 9371: 	 loss = 0.1250  	 (5.06 seconds/step)
Step 9372: 	 loss = 0.1136  	 (5.18 seconds/step)
Step 9373: 	 loss = 0.1208  	 (4.97 seconds/step)
Step 9374: 	 loss = 0.1213  	 (4.88 seconds/step)
Step 9375: 	 loss = 0.1181  	 (4.98 seconds/step)
Step 9376: 	 loss = 0.1427  	 (5.06 seconds/step)
Step 9377: 	 loss = 0.1365  	 (5.05 seconds/step)
Step 9378: 	 loss = 0.1026  	 (4.95 seconds/step)
Step 9379: 	 loss = 0.1586  	 (5.03 seconds/step)
Step 9380: 	 loss = 0.1211  	 (5.11 seconds/step)
Step 9381: 	 loss = 0.1566  	 (5.12 seconds/step)
Step 9382: 	 loss = 0.1208  	 (4.88 seconds/step)
Step 9383: 	 loss = 0.1030  	 (4.99 seconds/step)
Step 9384: 	 loss = 0.1353  	 (5.05 seconds/step)
Step 9385: 	 loss = 0.1448  	 (5.08 seconds/step)
Step 9386: 	 loss = 0.1262  	 (5.07 seconds/step)
Step 9387: 	 loss = 0.1097  	 (4.83 seconds/step)
Step 9388: 	 loss = 0.0975  	 (5.06 seconds/step)
Step 9389: 	 loss = 0.1138  	 (4.92 seconds/step)
Step 9390: 	 loss = 0.0814  	 (4.93 seconds/step)
Step 9391: 	 loss = 0.1370  	 (5.03 seconds/step)
Step 9392: 	 loss = 0.1355  	 (5.05 seconds/step)
Step 9393: 	 loss = 0.1072  	 (5.12 seconds/step)
Step 9394: 	 loss = 0.1035  	 (4.97 seconds/step)
Step 9395: 	 loss = 0.1100  	 (5.15 seconds/step)
Step 9396: 	 loss = 0.1240  	 (5.07 seconds/step)
Step 9397: 	 loss = 0.1518  	 (5.15 seconds/step)
Step 9398: 	 loss = 0.1233  	 (5.09 seconds/step)
Step 9399: 	 loss = 0.1242  	 (4.99 seconds/step)
Step 9400: 	 loss = 0.1569  	 (4.97 seconds/step)
Step 9401: 	 loss = 0.1334  	 (5.02 seconds/step)
Step 9402: 	 loss = 0.1066  	 (5.06 seconds/step)
Step 9403: 	 loss = 0.1323  	 (4.91 seconds/step)
Step 9404: 	 loss = 0.1227  	 (5.05 seconds/step)
Step 9405: 	 loss = 0.1262  	 (4.91 seconds/step)
Step 9406: 	 loss = 0.0938  	 (5.00 seconds/step)
Step 9407: 	 loss = 0.1305  	 (4.88 seconds/step)
Step 9408: 	 loss = 0.1377  	 (4.83 seconds/step)
Step 9409: 	 loss = 0.1430  	 (4.97 seconds/step)
Step 9410: 	 loss = 0.1215  	 (4.99 seconds/step)
Step 9411: 	 loss = 0.1331  	 (5.04 seconds/step)
Step 9412: 	 loss = 0.1379  	 (5.01 seconds/step)
Step 9413: 	 loss = 0.1003  	 (4.97 seconds/step)
Step 9414: 	 loss = 0.1287  	 (4.89 seconds/step)
Step 9415: 	 loss = 0.1140  	 (4.85 seconds/step)
Step 9416: 	 loss = 0.1215  	 (5.05 seconds/step)
Step 9417: 	 loss = 0.1173  	 (4.96 seconds/step)
Step 9418: 	 loss = 0.1091  	 (5.21 seconds/step)
Step 9419: 	 loss = 0.1376  	 (4.76 seconds/step)
Step 9420: 	 loss = 0.1227  	 (5.12 seconds/step)
Step 9421: 	 loss = 0.1116  	 (4.97 seconds/step)
Step 9422: 	 loss = 0.1455  	 (4.97 seconds/step)
Step 9423: 	 loss = 0.1212  	 (4.98 seconds/step)
Step 9424: 	 loss = 0.0927  	 (5.12 seconds/step)
Step 9425: 	 loss = 0.1449  	 (4.88 seconds/step)
Step 9426: 	 loss = 0.1358  	 (4.99 seconds/step)
Step 9427: 	 loss = 0.1203  	 (4.92 seconds/step)
Step 9428: 	 loss = 0.1556  	 (4.96 seconds/step)
Step 9429: 	 loss = 0.1359  	 (5.04 seconds/step)
Step 9430: 	 loss = 0.0942  	 (4.88 seconds/step)
Step 9431: 	 loss = 0.1106  	 (4.92 seconds/step)
Step 9432: 	 loss = 0.1058  	 (4.91 seconds/step)
Step 9433: 	 loss = 0.0974  	 (4.86 seconds/step)
Step 9434: 	 loss = 0.1320  	 (5.04 seconds/step)
Step 9435: 	 loss = 0.1517  	 (4.81 seconds/step)
Step 9436: 	 loss = 0.1150  	 (4.95 seconds/step)
Step 9437: 	 loss = 0.1246  	 (4.97 seconds/step)
Step 9438: 	 loss = 0.1099  	 (4.92 seconds/step)
Step 9439: 	 loss = 0.1459  	 (4.95 seconds/step)
Step 9440: 	 loss = 0.1693  	 (4.90 seconds/step)
Step 9441: 	 loss = 0.1015  	 (5.00 seconds/step)
Step 9442: 	 loss = 0.1102  	 (4.98 seconds/step)
Step 9443: 	 loss = 0.1196  	 (4.88 seconds/step)
Step 9444: 	 loss = 0.1713  	 (4.97 seconds/step)
Step 9445: 	 loss = 0.1112  	 (5.06 seconds/step)
Step 9446: 	 loss = 0.1302  	 (4.92 seconds/step)
Step 9447: 	 loss = 0.1367  	 (5.00 seconds/step)
Step 9448: 	 loss = 0.1135  	 (5.15 seconds/step)
Step 9449: 	 loss = 0.1270  	 (5.02 seconds/step)
Step 9450: 	 loss = 0.1192  	 (4.93 seconds/step)
Step 9451: 	 loss = 0.1070  	 (4.86 seconds/step)
Step 9452: 	 loss = 0.1210  	 (4.92 seconds/step)
Step 9453: 	 loss = 0.1091  	 (5.14 seconds/step)
Step 9454: 	 loss = 0.1149  	 (5.21 seconds/step)
Step 9455: 	 loss = 0.1302  	 (4.92 seconds/step)
Step 9456: 	 loss = 0.1360  	 (4.88 seconds/step)
Step 9457: 	 loss = 0.1566  	 (5.05 seconds/step)
Step 9458: 	 loss = 0.1208  	 (5.12 seconds/step)
Step 9459: 	 loss = 0.1277  	 (4.96 seconds/step)
Step 9460: 	 loss = 0.1267  	 (5.05 seconds/step)
Step 9461: 	 loss = 0.1289  	 (5.00 seconds/step)
Step 9462: 	 loss = 0.1253  	 (5.04 seconds/step)
Step 9463: 	 loss = 0.1174  	 (5.04 seconds/step)
Step 9464: 	 loss = 0.1321  	 (4.97 seconds/step)
Step 9465: 	 loss = 0.1217  	 (4.94 seconds/step)
